level,question,answer,context,retrieved_context,final_answer,retriever_time,generator_time,total_time
hard,Sherlock Holmes miraculously survives a deadly fight with an opponent based on what real-life criminal?,Adam Worth," Public pressure forced Conan Doyle to bring the sleuth back to life, and explain his apparently miraculous survival of a deadly struggle with Professor Moriarty.  Doyle lifted the phrase from a Scotland Yard inspector who was referring to Adam Worth, a real-life criminal mastermind and one of the individuals upon whom the character of Moriarty was based.","collectively known as ""Sherlock Holmes""
Holmes"".
Public pressure forced Conan Doyle to bring the sleuth back to life, and explain his apparently miraculous survival of a deadly struggle with Professor Moriarty",Professor Moriarty,0.008480310440063477,0.59326171875,0.6032626628875732
hard,"Will, an Indian of the Misquito tribe, is in a book second only in translations to what other book?",Bible,"Will (probably born in the 1650s or 1660s) was an Indian of the Misquito tribe from what is now Honduras or Nicaragua.  He is most famous for his novel ""Robinson Crusoe"", which is second only to the Bible in its number of translations.","The poems in the book were passed off as translations of Indian poets by a man
Will (probably born in the 1650s or 1660s) was an Indian of the Misquito tribe from what is now Honduras or Nicaragua
All of the poems in the book were original works; none was actually a translation.",The poems in the book were passed off as translations of Indian poets by Will.,0.008481264114379883,1.696753978729248,1.7056884765625
hard,What type of genre do Dennis Miller and the film Bordello of Blood have in common?,comedy,"Bordello of Blood (also known as Tales from the Crypt Presents: Bordello of Blood) is a 1996 horror comedy film starring Dennis Miller, Erika Eleniak, Angie Everhart, Corey Feldman and Chris Sarandon. Dennis Michael Miller (born November 3, 1953) is an American stand-up comedian, talk show host, political commentator, sports commentator, actor, and television and radio personality.","Bordello of Blood (also known as Tales from the Crypt Presents: Bordello of Blood) is a 1996 horror comedy film starring Dennis Miller, Erika Eleniak, Angie Everhart, Corey Feldman and Chris Sarandon
The original shooting title was ""Orgy of the Blood Parasites"".
Miller plays a private investigator who ends up in a bordello run by vampires, led by the Mother of all Vampires, Lilith (Everhart).",Horror comedy.,0.0061457157135009766,0.7058286666870117,0.7126095294952393
hard,"Where did Gabrielle Union film her scenes for the movie, 10 Things I Hate About You?",Seattle," She began her career in the 1990s, appearing on television sitcoms, before landing supporting roles in teen comedy films ""She's All That"" and ""10 Things I Hate About You"" (1999).  The screenplay, written by Karen McCullah Lutz and Kirsten Smith, is a modernization of William Shakespeare's late-16th century comedy ""The Taming of the Shrew"", retold in a late-1990s American high school setting.  Much of the filming took place in the Seattle metropolitan area, with many scenes shot at Stadium High School in Tacoma.","10 Things I Hate About You is a 1999 American romantic comedy film directed by Gil Junger and starring Julia Stiles, Heath Ledger, Joseph Gordon-Levitt, and Larisa Oleynik
She went on to gain prominence for her lead roles in teen films such as ""10 Things I Hate About You"" (1999) for which she won MTV Movie Award for Best Breakthrough Performance and was nominated for
She began her career in the 1990s, appearing on television sitcoms, before landing supporting roles in teen comedy films ""She's All That"" and ""10 Things I Hate About You"" (1999)","Heath Ledger, Joseph Gordon-Levitt, and Larisa Oleynik",0.008587121963500977,1.7388367652893066,1.7474238872528076
hard,Are Saludos Amigos and Disney's The Kid both live-action films?,no,"Saludos Amigos (Spanish for ""Greetings, Friends"") is a 1942 American live-action animated package film produced by Walt Disney and released by RKO Radio Pictures. The Kid (marketed as Disney's The Kid) is a 2000 American fantasy comedy-drama film, directed by Jon Turteltaub and written by Audrey Wells.","Saludos Amigos (Spanish for ""Greetings, Friends"") is a 1942 American live-action animated package film produced by Walt Disney and released by RKO Radio Pictures
This is the second of the six package films released by Walt Disney Productions in the 1940s, following ""Saludos Amigos"" (1942).
""Saludos Amigos"" premiered in Rio de Janeiro on August 24, 1942.  It was released in the United States on February 6, 1943.  At 42 minutes, it is Disney's shortest animated feature to date",Yes.,0.011590242385864258,0.5504193305969238,0.5620095729827881
hard,Did Edwin Greenwood and Curtis Hanson create movies during the same time span?,no,"Edwin Greenwood (1895-1939) was a British screenwriter and film director. Curtis Lee Hanson (March 24, 1945 – September 20, 2016) was an American film director, producer, and screenwriter.","Edwin Greenwood (1895-1939) was a British screenwriter and film director.
Curtis Lee Hanson (March 24, 1945 – September 20, 2016) was an American film director, producer, and screenwriter
Several other films have been made based on Adamson's life.",No.,0.00816202163696289,0.48600268363952637,0.49416470527648926
hard,Henry V was a film that included which actor well-known for his deep and ebullient voice?,Brian Blessed," The film stars Branagh in the title role with Paul Scofield, Derek Jacobi, Ian Holm, Emma Thompson, Alec McCowen, Judi Dench, Robbie Coltrane, Brian Blessed, and Christian Bale in supporting roles. Brian Blessed {'1': "", '2': "", '3': "", '4': ""} ( ; born 9 October 1936) is an English actor, writer, and presenter.  He is known for his booming voice and his roles in ""I, Claudius"", ""Blackadder"", and ""Flash Gordon"".","Henry V is a 1989 British historical drama film adapted for the screen and directed by Kenneth Branagh, based on William Shakespeare's play of the same name about King Henry V of England
He was immortalised as a character in the play ""Henry V"" by William Shakespeare
of Henry V of England from a wild youth to a great war leader in ""Henry V""",Kenneth Branagh.,0.00868082046508789,0.7702434062957764,0.7789242267608643
hard,"What genus has more species, Centradenia or Lindera?",Lindera,"Centradenia is a genus of 4-5 species of tropical evergreen perennials or subshrubs, native to Central America and Mexico. Lindera is a genus of about 80-100 species of flowering plants in the family Lauraceae, mostly native to eastern Asia but with three species in eastern North America.","Centradenia is a genus of 4-5 species of tropical evergreen perennials or subshrubs, native to Central America and Mexico.
Lindera is a genus of about 80-100 species of flowering plants in the family Lauraceae, mostly native to eastern Asia but with three species in eastern North America
Lindera aggregata is a plant species belonging to the ""Lindera"" genus.",Lindera has more species.,0.0077784061431884766,0.9522590637207031,0.9600374698638916
hard,The prince who works with David Manning and The Duke and Duchess of Cambridge is in what succession to the British throne?,fifth," He has since been appointed to the Household of TRH The Duke and Duchess of Cambridge and Prince Harry.  At the time of his birth, he was third in line of succession to the British throne, after his father and elder brother, but is currently fifth in line after his father, his elder brother, and his nephew and niece, George and Charlotte.","Prince George of Cambridge (George Alexander Louis; born 22 July 2013) is the elder child and only son of Prince William, Duke of Cambridge, and Catherine, Duchess of Cambridge
Bush and British prime minister Tony Blair during the run-up to the invasion of Iraq.  He has since been appointed to the Household of TRH The Duke and Duchess of Cambridge and Prince Harry.
Princess Charlotte of Cambridge (Charlotte Elizabeth Diana; born 2 May 2015) is the younger child and only daughter of Prince William, Duke of Cambridge, and Catherine, Duchess of Cambridge",Third,0.00732731819152832,0.46242618560791016,0.4697535037994385
hard,"Which magazine was published more often, Audrey or Lucire?",Lucire,"Lucire is a fashion magazine that originally began on the web in 1997, branching into a monthly print edition in its home country of New Zealand in 2004.  Published quarterly throughout the U.S.","Audrey Magazine, or also known as Audrey, was an award-winning national publication covering the Asian experience, as seen from the perspective of Asian American women
Audrey Stubbart (June 9, 1895–November 13, 2000) was an American centenarian who worked as a proofreader and newspaper columnist for ""The Independence Examiner"" until the age of 105
the magazine was first published in 1886 in the United States as a family magazine; it was later transformed into a literary magazine and eventually became a women's magazine since 1965",Audrey Magazine was published more often.,0.010311126708984375,1.1170833110809326,1.1280322074890137
hard,"What viliage in the North Kesteven district of Lincolnshire, England hosts the title Ferrers Baronetcy created in 1628?",Skellingthorpe,"The Ferrers Baronetcy, of Skellingthorpe in the County of Lincoln, was title in the Baronetage of England.  It was created on 19 December 1628 for Henry Ferrers. Skellingthorpe is a village and civil parish in the North Kesteven district of Lincolnshire, England.","The Ferrers Baronetcy, of Skellingthorpe in the County of Lincoln, was title in the Baronetage of England.  It was created on 19 December 1628 for Henry Ferrers
It was created by writ on 29 December 1299 when William Ferrers, 1st Baron Ferrers of Groby was summoned to parliament.  He was the son of Sir William de Ferrers, Knt., of Groby, Leicestershire, (d
Baron Ferrers of Groby (or Baron Ferrers de Groby) was a title in the Peerage of England",Skellingthorpe.,0.009150505065917969,0.9325466156005859,0.9416971206665039
